#Time, x, y, z
6.468	                                          Total                            :       -9.31025e+06       30951.5       38505.7
6.469	                                          Total                            :       -1.63411e+06       -1.52158e+08       345.568
6.47	                                          Total                            :       -9.36099e+06       58148.6       38525.7
6.471	                                          Total                            :       -2.44428e+06       -1.53972e+08       771.445
6.472	                                          Total                            :       -9.3243e+06       36557       38825.1
6.473	                                          Total                            :       -1.80246e+06       -1.52461e+08       595.07
6.474	                                          Total                            :       -9.3721e+06       51278.2       38727.6
6.475	                                          Total                            :       -2.26734e+06       -1.54166e+08       763.178
6.476	                                          Total                            :       -9.35073e+06       36816.5       38851.4
6.477	                                          Total                            :       -1.7902e+06       -1.53223e+08       925.956
6.478	                                          Total                            :       -9.3807e+06       45882.1       38879.2
6.479	                                          Total                            :       -2.10082e+06       -1.54342e+08       1159.63
6.48	                                          Total                            :       -9.34814e+06       39070.8       39284.5
6.481	                                          Total                            :       -1.85888e+06       -1.53052e+08       799.518
6.482	                                          Total                            :       -9.38782e+06       43295.6       39085.5
6.483	                                          Total                            :       -2.01232e+06       -1.54517e+08       1168.99
6.484	                                          Total                            :       -9.36619e+06       41102.6       39499.8
6.485	                                          Total                            :       -1.97166e+06       -1.53522e+08       762.092
6.486	                                          Total                            :       -9.39966e+06       44465.5       39080.2
6.487	                                          Total                            :       -2.04158e+06       -1.54726e+08       1259.58
6.488	                                          Total                            :       -9.38219e+06       39367.8       39487.8
6.489	                                          Total                            :       -1.89713e+06       -1.53989e+08       1023
6.49	                                          Total                            :       -9.39945e+06       42063.7       39016.2
6.491	                                          Total                            :       -2.01289e+06       -1.54663e+08       1422.82
6.492	                                          Total                            :       -9.45522e+06       55636.9       39335.5
6.493	                                          Total                            :       -2.25501e+06       -1.55409e+08       941.197
6.494	                                          Total                            :       -9.50895e+06       68275.2       38953.6
6.495	                                          Total                            :       -2.51975e+06       -1.56515e+08       1622.92
6.496	                                          Total                            :       -9.48866e+06       63270.2       39362.9
6.497	                                          Total                            :       -2.32881e+06       -1.56071e+08       943.765
6.498	                                          Total                            :       -9.48318e+06       56894.3       39169.9
6.499	                                          Total                            :       -2.2504e+06       -1.56201e+08       1402.14
6.5	                                          Total                            :       -9.48817e+06       66662.3       39400.9
6.501	                                          Total                            :       -2.53545e+06       -1.56268e+08       1229.11
6.502	                                          Total                            :       -9.48149e+06       56057.7       39298.7
6.503	                                          Total                            :       -2.32001e+06       -1.56132e+08       1452.12
6.504	                                          Total                            :       -9.50155e+06       61618.7       40625.7
6.505	                                          Total                            :       -2.41367e+06       -1.56667e+08       1186.03
6.506	                                          Total                            :       -9.50101e+06       52717.6       39784.6
6.507	                                          Total                            :       -2.16527e+06       -1.56545e+08       1570.23
6.508	                                          Total                            :       -9.49463e+06       54631       39647.6
6.509	                                          Total                            :       -2.25296e+06       -1.56408e+08       1107.18
6.51	                                          Total                            :       -9.49576e+06       64497.8       39540.9
6.511	                                          Total                            :       -2.72971e+06       -1.57114e+08       1472.85
6.512	                                          Total                            :       -9.40059e+06       24624.8       39654
6.513	                                          Total                            :       -1.38861e+06       -1.54237e+08       1284.27
6.514	                                          Total                            :       -9.46458e+06       52697.1       39637.2
6.515	                                          Total                            :       -2.37809e+06       -1.56337e+08       1368.64
6.516	                                          Total                            :       -9.44282e+06       58118.5       39947.6
6.517	                                          Total                            :       -2.48067e+06       -1.55704e+08       1217.71
6.518	                                          Total                            :       -9.46055e+06       55652.4       39760.5
6.519	                                          Total                            :       -2.39684e+06       -1.56329e+08       1396.84
6.52	                                          Total                            :       -9.44681e+06       55978.2       40037.5
6.521	                                          Total                            :       -2.46202e+06       -1.55919e+08       992.654
6.522	                                          Total                            :       -9.45834e+06       55789.2       39923
6.523	                                          Total                            :       -2.38841e+06       -1.56334e+08       1172.6
6.524	                                          Total                            :       -9.45152e+06       43973.4       40257.3
6.525	                                          Total                            :       -2.14864e+06       -1.5613e+08       947.095
6.526	                                          Total                            :       -9.46064e+06       52998.8       40155.3
6.527	                                          Total                            :       -2.34598e+06       -1.56423e+08       1275.36
6.528	                                          Total                            :       -9.45244e+06       44202.4       40373.6
6.529	                                          Total                            :       -2.18846e+06       -1.56186e+08       879.693
6.53	                                          Total                            :       -9.47536e+06       53924.4       40173.1
6.531	                                          Total                            :       -2.34138e+06       -1.56985e+08       1163.45
6.532	                                          Total                            :       -9.45162e+06       54282.2       40442.9
6.533	                                          Total                            :       -2.59917e+06       -1.56077e+08       538.612
6.534	                                          Total                            :       -9.48114e+06       52994.8       40007.7
6.535	                                          Total                            :       -2.34648e+06       -1.57209e+08       865.441
6.536	                                          Total                            :       -9.46232e+06       46540       40576.4
6.537	                                          Total                            :       -2.32979e+06       -1.56514e+08       767.653
6.538	                                          Total                            :       -9.47972e+06       48891.3       40492.3
6.539	                                          Total                            :       -2.19973e+06       -1.57237e+08       698.946
6.54	                                          Total                            :       -9.45884e+06       51169.9       40928.8
6.541	                                          Total                            :       -2.49883e+06       -1.56425e+08       722.412
6.542	                                          Total                            :       -9.47701e+06       50867.2       40657.3
6.543	                                          Total                            :       -2.22574e+06       -1.57141e+08       958.6
6.544	                                          Total                            :       -9.4811e+06       61653.6       41393.4
6.545	                                          Total                            :       -2.75075e+06       -1.57108e+08       461.854
6.546	                                          Total                            :       -9.49409e+06       57937       40956.9
6.547	                                          Total                            :       -2.42206e+06       -1.57647e+08       644.959
6.548	                                          Total                            :       -9.49759e+06       62238.3       41419.3
6.549	                                          Total                            :       -2.68125e+06       -1.57521e+08       805.726
6.55	                                          Total                            :       -9.48628e+06       57709.5       41308
6.551	                                          Total                            :       -2.43846e+06       -1.57255e+08       612.016
6.552	                                          Total                            :       -9.50329e+06       58395.5       41410.1
6.553	                                          Total                            :       -2.54672e+06       -1.57702e+08       810.807
6.554	                                          Total                            :       -9.50068e+06       58736.3       41515.7
6.555	                                          Total                            :       -2.52642e+06       -1.57766e+08       578.491
6.556	                                          Total                            :       -9.55574e+06       51564.6       41774.1
6.557	                                          Total                            :       -2.37901e+06       -1.58597e+08       879.52
6.558	                                          Total                            :       -9.60678e+06       56332.3       41777.4
6.559	                                          Total                            :       -2.45353e+06       -1.59616e+08       471.08
6.56	                                          Total                            :       -9.59031e+06       67284       41514
6.561	                                          Total                            :       -2.7366e+06       -1.59426e+08       854.063
6.562	                                          Total                            :       -9.54955e+06       56399       42049.6
6.563	                                          Total                            :       -2.34817e+06       -1.58496e+08       422.796
6.564	                                          Total                            :       -9.57285e+06       60126.3       41365.1
6.565	                                          Total                            :       -2.65102e+06       -1.59532e+08       901.096
6.566	                                          Total                            :       -9.5423e+06       73699       42058.8
6.567	                                          Total                            :       -2.93356e+06       -1.58259e+08       293.743
6.568	                                          Total                            :       -9.59861e+06       49497.9       41327.6
6.569	                                          Total                            :       -2.24741e+06       -1.60242e+08       969.564
6.57	                                          Total                            :       -9.5597e+06       71761.9       42359.2
6.571	                                          Total                            :       -2.93033e+06       -1.58829e+08       139.41
6.572	                                          Total                            :       -9.6021e+06       57849.7       41390.1
6.573	                                          Total                            :       -2.54039e+06       -1.60233e+08       816.398
6.574	                                          Total                            :       -9.5717e+06       71988.9       42610.5
6.575	                                          Total                            :       -2.946e+06       -1.59253e+08       354.54
6.576	                                          Total                            :       -9.60789e+06       58497.5       41286.8
6.577	                                          Total                            :       -2.59735e+06       -1.60416e+08       684.865
6.578	                                          Total                            :       -9.58594e+06       77752.3       42453.8
6.579	                                          Total                            :       -3.11671e+06       -1.59713e+08       572.125
6.58	                                          Total                            :       -9.61454e+06       61866.6       41576.8
6.581	                                          Total                            :       -2.69107e+06       -1.60642e+08       517.343
6.582	                                          Total                            :       -9.58494e+06       72739.9       42240.6
6.583	                                          Total                            :       -2.9564e+06       -1.59627e+08       691.572
6.584	                                          Total                            :       -9.61729e+06       63420.9       41838.2
6.585	                                          Total                            :       -2.76942e+06       -1.60709e+08       511.602
6.586	                                          Total                            :       -9.60306e+06       74319.5       42254.6
6.587	                                          Total                            :       -2.98625e+06       -1.60341e+08       582.001
6.588	                                          Total                            :       -9.62051e+06       67883.5       42142
6.589	                                          Total                            :       -2.87014e+06       -1.60971e+08       561.333
6.59	                                          Total                            :       -9.61705e+06       70828.1       42234.8
6.591	                                          Total                            :       -2.86206e+06       -1.60782e+08       521.977
6.592	                                          Total                            :       -9.60109e+06       76430.3       42405.1
6.593	                                          Total                            :       -3.18413e+06       -1.60533e+08       486.22
6.594	                                          Total                            :       -9.59108e+06       63071.2       42195.7
6.595	                                          Total                            :       -2.64183e+06       -1.60512e+08       788.885
6.596	                                          Total                            :       -9.60146e+06       68647.4       42607.8
6.597	                                          Total                            :       -3.06556e+06       -1.60708e+08       365.981
6.598	                                          Total                            :       -9.59811e+06       61783.5       42194.2
6.599	                                          Total                            :       -2.63824e+06       -1.60702e+08       840.102
6.6	                                          Total                            :       -9.62739e+06       64205.6       42715.6
6.601	                                          Total                            :       -2.83371e+06       -1.6147e+08       479.557
6.602	                                          Total                            :       -9.55638e+06       86479.3       42291.5
6.603	                                          Total                            :       -3.46102e+06       -1.59173e+08       471.922
6.604	                                          Total                            :       -9.66983e+06       41598.6       42511.2
6.605	                                          Total                            :       -2.13945e+06       -1.6293e+08       662.968
6.606	                                          Total                            :       -9.5864e+06       74843.8       42236.9
6.607	                                          Total                            :       -3.13581e+06       -1.60094e+08       242.874
6.608	                                          Total                            :       -9.68341e+06       47353.3       42675.7
6.609	                                          Total                            :       -2.29329e+06       -1.63342e+08       751.737
6.61	                                          Total                            :       -9.59643e+06       67795       40918
6.611	                                          Total                            :       -2.95277e+06       -1.60369e+08       585.24
6.612	                                          Total                            :       -9.67192e+06       43811.7       41618.8
6.613	                                          Total                            :       -2.22627e+06       -1.62895e+08       380.92
6.614	                                          Total                            :       -9.61727e+06       66943.8       41623.6
6.615	                                          Total                            :       -2.90908e+06       -1.60907e+08       722.615
6.616	                                          Total                            :       -9.69535e+06       58717.2       41996.2
6.617	                                          Total                            :       -2.73524e+06       -1.63482e+08       539.322
6.618	                                          Total                            :       -9.62832e+06       55960.7       41750.1
6.619	                                          Total                            :       -2.4541e+06       -1.61238e+08       765.432
6.62	                                          Total                            :       -9.68955e+06       59763.3       42318.2
6.621	                                          Total                            :       -2.78811e+06       -1.63303e+08       533.773
6.622	                                          Total                            :       -9.65441e+06       48320.3       41606.1
6.623	                                          Total                            :       -2.23224e+06       -1.62135e+08       906.591
6.624	                                          Total                            :       -9.66294e+06       59934.7       42279.9
6.625	                                          Total                            :       -2.82535e+06       -1.6245e+08       406.939
6.626	                                          Total                            :       -9.67809e+06       36197.5       41363.4
6.627	                                          Total                            :       -1.89446e+06       -1.62959e+08       844.457
6.628	                                          Total                            :       -9.67047e+06       56371.7       41813.2
6.629	                                          Total                            :       -2.7103e+06       -1.62702e+08       364.551
6.63	                                          Total                            :       -9.68795e+06       37327.8       40422.4
6.631	                                          Total                            :       -1.94499e+06       -1.63284e+08       919.434
6.632	                                          Total                            :       -9.67182e+06       48688.1       42094.1
6.633	                                          Total                            :       -2.45072e+06       -1.62775e+08       536.485
6.634	                                          Total                            :       -9.69913e+06       41040.3       40267.6
6.635	                                          Total                            :       -2.07684e+06       -1.63688e+08       1116.94
6.636	                                          Total                            :       -9.66967e+06       44614.3       41865.2
6.637	                                          Total                            :       -2.32575e+06       -1.62647e+08       479.611
6.638	                                          Total                            :       -9.70439e+06       38141.1       40116.9
6.639	                                          Total                            :       -2.00417e+06       -1.63818e+08       993.794
6.64	                                          Total                            :       -9.68719e+06       40174.3       41788.3
6.641	                                          Total                            :       -2.21125e+06       -1.63169e+08       545.281
6.642	                                          Total                            :       -9.71181e+06       44211.1       39462.1
6.643	                                          Total                            :       -2.27958e+06       -1.64104e+08       1265.79
6.644	                                          Total                            :       -9.68247e+06       25831.2       41285.7
6.645	                                          Total                            :       -1.69723e+06       -1.63137e+08       177.584
6.646	                                          Total                            :       -9.68661e+06       32074.3       39464.8
6.647	                                          Total                            :       -1.91025e+06       -1.63259e+08       1332.71
6.648	                                          Total                            :       -9.71576e+06       38290.2       40712.3
6.649	                                          Total                            :       -2.14693e+06       -1.64281e+08       86.6721
6.65	                                          Total                            :       -9.68148e+06       25749.4       38072.3
6.651	                                          Total                            :       -1.70871e+06       -1.63092e+08       1561.64
6.652	                                          Total                            :       -9.71611e+06       27203.4       42351.1
6.653	                                          Total                            :       -1.82063e+06       -1.64331e+08       -20.3375
6.654	                                          Total                            :       -9.71379e+06       -18143.6       49435.6
6.655	                                          Total                            :       -377448       -1.64263e+08       1456.53
6.656	                                          Total                            :       -9.72506e+06       48410.3       49753.6
6.657	                                          Total                            :       -2.46665e+06       -1.64646e+08       -155.011
6.658	                                          Total                            :       -9.73898e+06       31242.8       50834.6
6.659	                                          Total                            :       -1.75765e+06       -1.65113e+08       1565.24
6.66	                                          Total                            :       -9.73169e+06       25208.2       45215.3
6.661	                                          Total                            :       -1.77659e+06       -1.64917e+08       -160.021
6.662	                                          Total                            :       -9.72684e+06       22706.1       49076
6.663	                                          Total                            :       -1.46596e+06       -1.64582e+08       1074.37
6.664	                                          Total                            :       -9.77264e+06       20679.6       45700.7
6.665	                                          Total                            :       -1.67057e+06       -1.66053e+08       80.6005
6.666	                                          Total                            :       -9.74265e+06       11469.9       47709.6
6.667	                                          Total                            :       -1.16762e+06       -1.64939e+08       1130.85
6.668	                                          Total                            :       -9.7794e+06       28576.3       45863.8
6.669	                                          Total                            :       -1.95021e+06       -1.66091e+08       -301.894
6.67	                                          Total                            :       -9.75664e+06       13063.5       46649
6.671	                                          Total                            :       -1.30703e+06       -1.65271e+08       1023.18
6.672	                                          Total                            :       -9.78477e+06       14599.1       45857.7
6.673	                                          Total                            :       -1.45183e+06       -1.66086e+08       -301.923
6.674	                                          Total                            :       -9.75999e+06       13621.2       45964.6
6.675	                                          Total                            :       -1.41168e+06       -1.65248e+08       1025.85
6.676	                                          Total                            :       -9.824e+06       6047.45       45725.4
6.677	                                          Total                            :       -1.10097e+06       -1.67322e+08       -143.431
6.678	                                          Total                            :       -9.74185e+06       36265.9       45370.8
6.679	                                          Total                            :       -2.18955e+06       -1.64466e+08       655.852
6.68	                                          Total                            :       -9.81321e+06       44.5621       45984.8
6.681	                                          Total                            :       -935030       -1.6691e+08       -134.638
6.682	                                          Total                            :       -9.7719e+06       18343.2       44699.3
6.683	                                          Total                            :       -1.55435e+06       -1.65554e+08       814.918
6.684	                                          Total                            :       -9.81475e+06       10099.3       45897.5
6.685	                                          Total                            :       -1.25423e+06       -1.6693e+08       337.183
6.686	                                          Total                            :       -9.78511e+06       21628       44150.7
6.687	                                          Total                            :       -1.64492e+06       -1.65972e+08       731.687
6.688	                                          Total                            :       -9.82933e+06       21944.6       45882.7
6.689	                                          Total                            :       -1.59059e+06       -1.67379e+08       -57.1242
6.69	                                          Total                            :       -9.79044e+06       16725.2       43626.9
6.691	                                          Total                            :       -1.49763e+06       -1.66098e+08       979.168
6.692	                                          Total                            :       -9.83687e+06       21579.5       45937.1
6.693	                                          Total                            :       -1.66248e+06       -1.67585e+08       -192.222
6.694	                                          Total                            :       -9.80523e+06       16599       42643.8
6.695	                                          Total                            :       -1.49982e+06       -1.66509e+08       979.947
6.696	                                          Total                            :       -9.84661e+06       3217.79       43185.9
6.697	                                          Total                            :       -1.07514e+06       -1.67858e+08       -14.674
6.698	                                          Total                            :       -9.81974e+06       8854.64       43320
6.699	                                          Total                            :       -1.23641e+06       -1.66992e+08       1005.65
6.7	                                          Total                            :       -9.85028e+06       10249.8       42891.9
6.701	                                          Total                            :       -1.30422e+06       -1.67916e+08       -190.989
6.702	                                          Total                            :       -9.81869e+06       1209.67       43026.2
6.703	                                          Total                            :       -1.01819e+06       -1.66989e+08       761.546
6.704	                                          Total                            :       -9.87326e+06       -4396.07       42492.2
6.705	                                          Total                            :       -801347       -1.68801e+08       -393.148
6.706	                                          Total                            :       -9.81263e+06       13287.6       42820.3
6.707	                                          Total                            :       -1.44974e+06       -1.66739e+08       902.57
6.708	                                          Total                            :       -9.82069e+06       33698.3       42390.2
6.709	                                          Total                            :       -2.17609e+06       -1.67001e+08       5.38014
6.71	                                          Total                            :       -9.86906e+06       -27362.8       42361.6
6.711	                                          Total                            :       -104761       -1.68613e+08       861.764
6.712	                                          Total                            :       -9.82907e+06       37322       42615.2
6.713	                                          Total                            :       -2.30239e+06       -1.67226e+08       -326.371
6.714	                                          Total                            :       -9.85829e+06       -27709.3       41891
6.715	                                          Total                            :       -81101.4       -1.68245e+08       838.951
6.716	                                          Total                            :       -9.83579e+06       32228.3       42288.8
6.717	                                          Total                            :       -2.07996e+06       -1.67405e+08       -577.044
6.718	                                          Total                            :       -9.86925e+06       -25165.8       41793.4
6.719	                                          Total                            :       -146717       -1.68572e+08       952.99
6.72	                                          Total                            :       -9.85594e+06       11765.1       41241.5
6.721	                                          Total                            :       -1.49937e+06       -1.68021e+08       -600.513
6.722	                                          Total                            :       -9.84901e+06       -16154.3       41738
6.723	                                          Total                            :       -475346       -1.67832e+08       825.343
6.724	                                          Total                            :       -9.86872e+06       17578.2       40750.7
6.725	                                          Total                            :       -1.64521e+06       -1.68455e+08       -621.031
6.726	                                          Total                            :       -9.85085e+06       -11981.8       41432.5
6.727	                                          Total                            :       -573473       -1.6793e+08       548.767
6.728	                                          Total                            :       -9.87836e+06       20861       40097.8
6.729	                                          Total                            :       -1.75465e+06       -1.68704e+08       -495.084
6.73	                                          Total                            :       -9.87385e+06       -45953.8       48273.7
6.731	                                          Total                            :       367476       -1.68681e+08       395.18
6.732	                                          Total                            :       -9.91466e+06       -35409.3       55236.6
6.733	                                          Total                            :       -141442       -1.69916e+08       -691.464
6.734	                                          Total                            :       -9.85677e+06       -4263.04       40184.5
6.735	                                          Total                            :       -872702       -1.68122e+08       262.14
6.736	                                          Total                            :       -9.91395e+06       -5088.8       51183.6
6.737	                                          Total                            :       -1.09865e+06       -1.69984e+08       -621.256
6.738	                                          Total                            :       -9.87663e+06       -5591.25       44282
6.739	                                          Total                            :       -778512       -1.68858e+08       282.326
6.74	                                          Total                            :       -9.92715e+06       35472.6       56920.4
6.741	                                          Total                            :       -2.17913e+06       -1.70326e+08       -548.001
6.742	                                          Total                            :       -9.88195e+06       -5287.08       41991.8
6.743	                                          Total                            :       -822849       -1.68966e+08       521.391
6.744	                                          Total                            :       -9.93255e+06       25379.6       52271.2
6.745	                                          Total                            :       -1.84955e+06       -1.70505e+08       -910.405
6.746	                                          Total                            :       -9.86568e+06       17155       42399.8
6.747	                                          Total                            :       -1.57203e+06       -1.68327e+08       823.275
6.748	                                          Total                            :       -9.93614e+06       13459.5       49308.1
6.749	                                          Total                            :       -1.44787e+06       -1.70694e+08       -889.107
6.75	                                          Total                            :       -9.87961e+06       5850.8       42347.2
6.751	                                          Total                            :       -1.20743e+06       -1.6891e+08       972.766
6.752	                                          Total                            :       -9.93001e+06       10769.2       47710.1
6.753	                                          Total                            :       -1.35587e+06       -1.70479e+08       -1138.27
6.754	                                          Total                            :       -9.89033e+06       34798.2       47693.4
6.755	                                          Total                            :       -2.1687e+06       -1.69301e+08       1386.3
6.756	                                          Total                            :       -9.92875e+06       33850       52822.9
6.757	                                          Total                            :       -2.09693e+06       -1.70461e+08       -1097.41
6.758	                                          Total                            :       -9.89973e+06       16245.2       43691.5
6.759	                                          Total                            :       -1.64519e+06       -1.69642e+08       1254.24
6.76	                                          Total                            :       -9.91868e+06       44083.3       50447.5
6.761	                                          Total                            :       -2.4011e+06       -1.70192e+08       -662.166
6.762	                                          Total                            :       -9.90398e+06       17479.2       44317.4
6.763	                                          Total                            :       -1.63934e+06       -1.69707e+08       1310.18
6.764	                                          Total                            :       -9.91802e+06       39987.9       48685.7
6.765	                                          Total                            :       -2.24792e+06       -1.70209e+08       -513.866
6.766	                                          Total                            :       -9.89999e+06       7511.84       44868.2
6.767	                                          Total                            :       -1.31162e+06       -1.69679e+08       1239.71
6.768	                                          Total                            :       -9.94892e+06       35426.1       46859.8
6.769	                                          Total                            :       -2.14212e+06       -1.71403e+08       -344.647
6.77	                                          Total                            :       -9.86752e+06       20821.3       45763.7
6.771	                                          Total                            :       -1.65441e+06       -1.68532e+08       1463.17
6.772	                                          Total                            :       -9.90802e+06       64267.2       45994.4
6.773	                                          Total                            :       -3.13695e+06       -1.70025e+08       -18.5163
6.774	                                          Total                            :       -9.90063e+06       151.581       46345
6.775	                                          Total                            :       -909459       -1.69711e+08       1328.16
6.776	                                          Total                            :       -9.92814e+06       68989.4       45302.7
6.777	                                          Total                            :       -3.19275e+06       -1.70687e+08       103.69
6.778	                                          Total                            :       -9.8944e+06       8830.96       47110.8
6.779	                                          Total                            :       -1.21613e+06       -1.69444e+08       1353.23
6.78	                                          Total                            :       -9.92484e+06       68577       44814.2
6.781	                                          Total                            :       -3.21586e+06       -1.70598e+08       156.901
6.782	                                          Total                            :       -9.90076e+06       10793.4       47087.5
6.783	                                          Total                            :       -1.25991e+06       -1.69723e+08       1225.16
6.784	                                          Total                            :       -9.93852e+06       65287.7       42260.9
6.785	                                          Total                            :       -3.11961e+06       -1.71077e+08       126.5
6.786	                                          Total                            :       -9.90138e+06       14567.4       45440.7
6.787	                                          Total                            :       -1.35311e+06       -1.69777e+08       1608.97
6.788	                                          Total                            :       -9.93826e+06       45814.6       43473
6.789	                                          Total                            :       -2.51077e+06       -1.71064e+08       62.811
6.79	                                          Total                            :       -9.91901e+06       23303.1       45083.6
6.791	                                          Total                            :       -1.59223e+06       -1.70404e+08       1141.44
6.792	                                          Total                            :       -9.91992e+06       49352.7       43547.7
6.793	                                          Total                            :       -2.68084e+06       -1.70542e+08       146.116
6.794	                                          Total                            :       -9.93846e+06       29097.1       44718
6.795	                                          Total                            :       -1.86762e+06       -1.71128e+08       1037.84
6.796	                                          Total                            :       -9.93071e+06       26776.8       43383.6
6.797	                                          Total                            :       -2.0131e+06       -1.70825e+08       256.198
6.798	                                          Total                            :       -9.90668e+06       20749       44613
6.799	                                          Total                            :       -1.51376e+06       -1.7011e+08       1081.4
6.8	                                          Total                            :       -9.96292e+06       59718       43248.7
6.801	                                          Total                            :       -3.06311e+06       -1.71945e+08       440.027
6.802	                                          Total                            :       -9.9024e+06       22614.8       44427.4
6.803	                                          Total                            :       -1.53128e+06       -1.70039e+08       1054.46
6.804	                                          Total                            :       -9.94682e+06       38396.7       43076.2
6.805	                                          Total                            :       -2.27524e+06       -1.71442e+08       799.65
6.806	                                          Total                            :       -9.88907e+06       31388.1       44885.2
6.807	                                          Total                            :       -1.82009e+06       -1.69528e+08       814.087
6.808	                                          Total                            :       -9.96396e+06       60910.9       45563.8
6.809	                                          Total                            :       -3.07599e+06       -1.71983e+08       1062.77
